-1	1	1.530639	1934	-0.0399712	0.1197253	-0.0042066	0.0351161	0	0.0571045	-3670	0.0771636	0	-0.788194	-0.1185626	0.0335892	-0.0042066	0.7562749	0.0175295	0.0197627	0.5549157	0.4182772	131259	0.0605629	0.0336073	1.732507	0	-0.0756836	1.260387	0.9002502	1	0.003789	0.0309758	0.1231818	0.2288488	0.0712172	0.1801759	0	5.20E-09	0.1891679	0	12.74043	0.121755	0.4737535	-0.016209	1.011752	1	0	1	0	3905667	362691	0.102369	0.0947763	0.7537671	0.040265	0.056433	0.1093436	6444.995	598.5	0.102369	9.221831	-0.0073843	-0.0008001	0.0045501	0.0216093	-0.0053443	-0.1982784	-0.4191664	0.041063	-0.0080032	-0.1631101	-0.3430381	0.0286683	-0.0091081	-0.2411051	-0.5301999	1.112933	0.0124175	0.0112834	-0.097228	2454768	216919	0.0969319	0.0663124	248.71	-26.41279	247.71	247.6879	5181530	215916	0.0434822	-0.0204013	2.110802	-0.1081204	-0.0487265	-0.0810023	423524	39637	0.1032517	0.0902392
-1	1	0.9109368	1090	-0.0271565	-0.0015624	0.1116486	0.006235	0	0.0459347	-165	-0.0717177	0	0.1717942	-0.2660965	0.1287642	0.1116485	0.3716415	0.0217256	0.1375498	0.1840679	0.1115839	90415	0.1536345	0.0282792	1.209125	1	-0.0115771	1.193362	1.263571	1	0.0043518	-0.1197031	0.2747996	2.269006	-0.1207302	0.1431919	0	-3.14E-08	0.3562709	0	3.728907	-0.0245757	0.5582203	-0.2224849	1	0	1	1	0	3197228	-670751	-0.1734112	0.0381732	0.6062108	-0.1526155	-0.2011205	-0.0378345	3213.294	-542.025	-0.1443352	4.861292	0.4277683	0.0964849	0.2360976	0.0368543	0.2024418	-1.222567	3.534034	0.0834224	0.5753925	-1.169568	3.423049	0.0607945	0.2790098	-1.278599	4.211108	1.445637	0.3387281	0.3060127	0.1632281	2944120	-437541	-0.1293864	-0.014842	47.90693	10.47971	46.90693	46.49731	5274119	176801	0.0346851	0.0924091	1.791408	0.2840661	0.188455	0.1242842	657691	-214748	-0.2461467	-0.1624962
-1	1	1.20013	-829	0.0073189	0.0577269	-0.0098332	0.0040119	0	0.0138927	-1421	-0.0215261	0	-0.2056032	-0.0085425	-0.0065808	-0.0098332	0.4534311	0.0636579	-0.0164097	0.3409666	0.2117688	12850	0.0114654	0.0039093	1.328606	1	0.0129444	1.373628	1.205101	1	-0.0566687	-0.008466	0.1949268	0.6182086	0.0099826	0.1698764	1	2.37E-09	0.2816582	0	1.936067	0.0006396	0.5465062	-0.0543748	1	1	0	1	0	3287008	-31072	-0.0093645	-0.0454116	0.6210836	-0.0422502	-0.0636937	-0.0502441	3489.393	-32.98514	-0.0093645	5.565201	-0.0318357	-0.005688	0.0009115	0.040866	0.0283039	2.253126	1.270121	0.0901136	0.0582809	1.830853	0.8966746	0.0657978	0.0468601	2.474425	1.464385	1.228665	-0.0326231	-0.0258649	-0.0372876	2892316	-135832	-0.0448565	-0.0657127	70.90226	7.210777	69.90226	69.91807	5292376	290249	0.0580251	0.0078535	1.829806	0.1779289	0.1077132	0.0789968	590636	-2192	-0.0036975	-0.0466274
-1	1	1.324951	-395	0.0042952	-0.0145819	0.0128297	0.0070477	0	0.0561725	-1816	0.0318447	0	1.043315	0.2329992	0.046937	0.0128296	0.4148413	-0.0747965	-0.0449358	0.2885295	0.1821033	12850	0.0123497	0.0035632	1.159724	1	-0.0084845	0.8462105	1.415034	0	0.1360744	0.0929537	0.1980234	-0.1070781	0.043534	0.1613919	1	7.15E-09	0.3920963	0	3.83894	0.0035816	0.5859272	-0.0517329	1	0	0	1	0	3606265	319257	0.0971269	0.0576533	0.6311426	0.010059	0.0161959	0.0367936	3323.747	-165.6462	-0.0474714	6.073597	0.508396	0.0913527	0.1063744	0.0303707	-0.0104953	-0.2568221	-0.4270013	0.0733462	-0.0167674	-0.1860692	-0.3537479	0.0481201	-0.0176777	-0.2686667	-0.4634558	1.438238	0.2095729	0.1705696	0.2046539	3347910	455594	0.1575187	0.1060233	74.39469	3.492431	73.39469	73.35921	5713867	421491	0.0796412	0.0183065	1.706697	-0.1231089	-0.0672798	-0.0766371	593761	3125	0.0052909	-0.0500355
-1	1	0.8940977	-927	-0.0178446	0.0448783	-0.0051488	0.0013306	0	0.0408401	-2922	-0.0186552	0	-0.1720916	-0.0868304	0.0224009	-0.0051489	0.3635341	-0.0132486	-0.0154717	0.2731839	0.1851167	12850	0.0128269	0.0035041	1.479087	1	-0.0383816	1.253784	1.325892	1	0.0146511	0.0277356	0.2440123	0.4921957	0.0537509	0.1594767	0	5.12E-09	0.403404	0	3.84025	0.0236705	0.5700575	0.0032632	1	1	0	1	0	3667131	211325	0.0611507	0.0535579	0.6776269	0.0689011	0.1131891	0.1660998	3446.552	216.8265	0.0671346	4.683078	-0.4302638	-0.0841453	-0.0787951	0.0251642	-0.0025456	-0.0918664	-0.3127544	0.0585293	-0.0059574	-0.0923813	-0.2723094	0.0371358	-0.0083852	-0.1842055	-0.4733003	1.155028	0.1659781	0.1678157	0.0593043	3084995	-152671	-0.0471546	-0.0777742	62.90901	-0.348892	61.90901	61.88688	5411726	-265389	-0.0467472	-0.1106307	1.754209	0.0007499	0.0004277	-0.0318481	783060	107219	0.1586453	0.1456327
-1	1	0.0536449	0	-0.0088146	-0.2966695	0.3140808	0	0	-0.0046536	0	-0.0586173	0	5.123047	-0.2500999	-0.0190946	0.3140835	0.0868122	-0.5249618	0.6683967	0.0138236	0.0119318	388701	270.3067	3.736611	217.1806	0	-0.0057946	0.0611797	0.04926	1	0.8293616	-0.3767646	0.0137755	-0.7769731	0.2515254	0.0015669	0	-3.98E-06	0.835842	1	-45.77934	-0.6993561	0.0469473	-0.4091397	1	0	0	1	0	104025	-81533	-0.4393936	-0.4828	0.863149	-0.3541116	-0.2909086	-0.3972554	10402.5	4003.948	0.6257585	1.666346	-1.350219	-0.4476015	-0.5151162	-0.0785277	0.4014545	-0.8363945	-1.071582	-0.082396	0.5061308	-0.8599963	-1.050764	-0.0909781	0.3033352	-0.7692745	-0.8857309	3.607362	-1.218407	-0.2524793	-0.2021712	5658	-22457	-0.7987551	-0.6880056	26.56338	-16.16458	25.56338	25.20925	120518	-31921	-0.2094018	-0.1525115	21.30046	15.87848	2.928538	2.867971	62427	914	0.0148586	0.0374422
-1	1	0.7435312	396	-0.0185984	-0.0550518	-0.0027274	0.0070439	0	0.0395821	-894	-0.0674165	0	-9.84938	0.1953131	0.0081239	-0.0027274	0.7340227	0.0093918	-0.0806988	0.3969186	0.3266551	26790	0.0117869	0.0046784	2.174412	1	-0.024684	0.8465779	1.137538	0	-0.0068319	0.0650482	0.1775361	0.2125814	0.0205096	0.3347705	0	5.50E-09	0.2030033	0	8.88978	-0.0479721	0.5321721	0.0337635	1	0	0	1	0	5726260	10902	0.0019075	-0.0056853	0.8229775	0.0921573	0.1261012	0.1790119	8989.419	17.1146	0.0019075	8.145103	-0.0401923	-0.0049103	0.0004399	0.0429329	0.0046986	0.1228897	-0.0979982	0.0917706	-0.0028769	-0.0303961	-0.2103242	0.0521677	-0.0001492	-0.0028519	-0.2919467	0.733669	-0.2585108	-0.2605483	-0.3690597	3702842	-958435	-0.2056164	-0.236236	130.2671	-25.81639	129.2671	129.245	6957979	-862492	-0.1102865	-0.17417	1.879092	0.2013386	0.1200049	0.0877292	703031	4784	0.0068514	-0.0061611
-1	1	0.6373688	978	-0.0287024	0.0852091	0.0745585	0.0274651	0	0.1157793	-3118	-0.0868744	0	0.126414	-0.0598711	-0.0340356	0.0745585	0.5799136	-0.0873876	0.2812616	0.2146835	0.2405151	8597	0.0129142	0.0027725	2.935728	1	-0.0367715	1.389647	0.9589581	1	0.0070868	-0.0163954	0.1678756	4.326007	-0.2351224	0.1359539	0	9.38E-09	0.3208717	0	51.45458	-0.107627	0.4895246	-0.0574017	1	1	1	1	0	3100844	227561	0.0791989	0.2907834	1.120324	-0.0579705	-0.0491987	0.1140873	4587.047	-2.861609	-0.0006235	9.056626	0.0985007	0.0109957	0.1506083	0.1009795	0.0750284	2.891145	7.647746	0.1978146	0.1475642	2.936576	7.529193	0.0901342	0.0681099	3.09249	8.582197	1.588713	0.7297459	0.849562	0.7067773	1354911	175734	0.1490311	0.2635754	244.2161	127.0366	243.2161	242.8065	2767810	329300	0.1350415	0.1927655	2.042798	-0.0251778	-0.0121751	-0.0763459	342384	21638	0.0674615	0.151112
-1	1	0.6538824	-222	-0.0310333	-0.0106106	-0.0113316	0.0324005	0	0.1188646	-3169	-0.1071011	0	0.5925785	0.0497557	-0.0372484	-0.0113316	0.6118059	-0.0426655	0.1242621	0.1854817	0.2750829	4432	0.0056619	0.0010502	3.614936	1	-0.0222953	0.9544498	0.8094459	0	0.0235066	0.0800983	0.1577729	-0.1433614	-0.158276	0.1126188	0	4.74E-08	0.3174508	0	353.5112	-0.0388476	0.4473446	0.1201246	1	0	0	1	0	4220200	34996	0.0083618	0.1128628	1.483073	0.046817	0.0325966	0.1011618	5749.591	47.67847	0.0083618	10.89118	0.4093249	0.0390508	0.0854159	0.1160727	-0.0187263	-0.13892	0.1544003	0.2100273	-0.0238923	-0.1021391	0.16939	0.078265	-0.0155894	-0.1661022	0.0751976	1.49478	0.0810228	0.0573103	0.0592061	1272954	38195	0.0309332	0.03661	1358.542	593.5118	1357.542	1357.579	2845578	-68390	-0.0234697	0.0151113	2.235413	-0.1245357	-0.0527705	-0.0196785	387488	-11793	-0.0295356	0.0314268
-1	1	1.196054	104	-0.0032455	0.0189361	-0.0290517	0.0024833	0	0.0315838	-966	-0.0461484	0	0.0518279	0.1687696	0.0183735	-0.0290517	0.4692674	-0.121132	-0.0652456	0.2835402	0.2507867	218083	0.056796	0.0161039	1.342603	1	-0.017498	0.9565449	1.729108	0	0.0782008	0.0639981	0.1762216	-0.1898936	0.0114613	0.1010748	0	2.48E-09	0.4543518	0	2.735998	-0.0992539	0.6335799	0.0189275	0.0899332	0	0	1	0	1.35E+07	1575526	0.1316594	-0.0768836	0.8844839	0.1169563	0.1523805	-0.070801	4032.82	456.4053	0.1276153	7.169267	0.198938	0.0285407	-0.1917496	0.0176232	-0.0202761	-0.5349983	2.033498	0.0480957	-0.055438	-0.5354584	2.06091	0.0199249	-0.0294535	-0.596486	1.685823	2.29494	0.3514746	0.1808494	0.1284777	9700652	-183275	-0.0185427	-0.0219352	83.67897	14.53933	82.67897	82.30637	1.53E+07	-280348	-0.0179812	-0.0060136	1.578333	0.0009026	0.0005722	0.0158803	1888925	172122	0.1002573	0.1098839
-1	1	0.659707	-83	0.0018897	-0.0044751	-0.0292974	0.0020478	0	0.0503571	-1454	0.0138316	0	-0.093036	0.0221724	-0.0093295	-0.0292974	0.5714406	-0.0690589	-0.0082026	0.1562738	0.1244912	275357	0.1096894	0.0171416	1.576906	1	0.0006329	0.9595158	2.097267	0	0.1041712	0.0357343	0.2181709	-0.0192786	-0.0232799	0.2626205	0	3.29E-09	0.396361	0	6.607482	-0.0537129	0.6771347	0.0666334	1.003004	0	0	1	0	1.61E+07	104482	0.0065468	-0.026067	0.796622	-0.0190359	-0.0233381	-0.019295	5529.667	-125.6132	-0.0222117	5.403171	-0.1748213	-0.0313413	-0.0571004	0.043311	-0.0230699	-0.3475379	-0.3268186	0.1341458	-0.0577182	-0.3008287	-0.2882322	0.0543684	-0.0270149	-0.3319468	-0.315203	0.7372301	0.0221162	0.0309268	0.0138682	1.37E+07	857645	0.0670213	0.02201	104.6704	1.293536	103.6704	103.5434	2.02E+07	598703	0.0305991	-0.0062067	1.476811	-0.0521917	-0.0341345	-0.0262824	2973010	111909	0.039114	0.0324314
-1	1	1.99271	-4	0.0075043	0.0065329	-0.0085226	0.0133991	0	-0.0819689	-748	0.0348008	0.0530526	-0.3363461	-0.0740666	-0.0018323	-0.0085226	0.2574186	-0.0801424	0.0035593	0.2024126	0.1125909	21331	0.0335037	0.0067816	0.7446412	0	0.0229119	1.119992	1.747196	1	0.0911552	-0.0056627	0.0982441	-0.3269841	0.0673828	0.1945834	0	-1.24E-09	0.7182596	0	-0.4482429	-0.0693458	0.6359925	-0.0100353	1.032319	0	0	1	0	3145432	-174949	-0.0526894	-0.0250934	0.5562448	-0.0422543	-0.0706005	-0.0484764	6472.083	-129.0728	-0.0195531	8.151892	-1.071978	-0.1162178	-0.0799637	0.0013316	0.0083639	-1.189358	-1.410496	0.0036582	0.0226603	-1.192517	-1.38534	0.0023939	0.0141438	-1.203743	-1.452508	0.8921002	-0.2510066	-0.2195828	-0.1459408	3596386	101683	0.0290963	0.0479359	62.56761	-0.3909404	61.56761	61.63646	5654762	106916	0.0192716	0.0248674	1.572346	-0.0151557	-0.0095469	-0.023045	385853	25876	0.0718824	0.0628986
-1	1	1.223193	82	0.036385	0.0195519	0.028336	0	0	0.0137615	-305	-0.0181035	0.0336602	-0.6104918	0.0978261	-0.0257791	0.028336	0.4746799	-0.0227192	0.1464721	0.1880731	0.1332157	1463	0.0123221	0.0023175	1.201925	0	-0.0298954	0.9324245	1.228242	0	0.0006912	0.056052	0.1937772	-0.0788732	0.0318159	0.3680692	0	-1.54E-08	0.4634984	0	2.539287	-0.0500213	0.5512156	-0.0552482	0	1	1	0	0	631297	126516	0.2506354	0.0420924	0.7083189	0.1066033	0.1771656	-0.0460159	4477.284	1134.363	0.339333	6.722362	0.8890362	0.1524064	-0.0678838	0.0124498	0.0261617	-1.907951	0.6605458	0.0277411	0.0567092	-1.957644	0.6387244	0.0175765	0.0403646	-1.771302	0.5110064	0.6562074	0.2137005	0.4829313	0.4305597	491277	49466	0.1119619	0.1085694	65.87248	20.90902	64.87248	64.49988	891261	52358	0.0624125	0.07438	1.814172	-0.0846105	-0.0445604	-0.0292522	93910	7376	0.0852382	0.0948648
-1	1	1.483416	55	0.0502694	0.0289607	-0.0148224	0	0	0.0469716	-218	0.0196689	0.0305039	-0.5046196	-0.0682494	0.0537167	-0.0148224	0.5214068	-0.0355739	0.1338069	0.2284317	0.1495055	0	0	0	1.252762	0	0.0864304	1.268567	1.213639	1	0.0122951	0.062652	0.1851692	-0.01964	0.0203501	0.4908619	1	3.19E-08	0.4233407	1	2.960357	0.0542745	0.5482551	-0.0782863	1	1	0	1	0	643676	-17420	-0.0263502	0.0781508	0.6544868	-0.04168	-0.0598707	0.0086946	3657.25	64.33696	0.0179066	6.480177	-0.2606104	-0.0386617	0.0077033	0.0141853	-0.0172356	-0.5485388	-0.2552185	0.0314012	-0.0383673	-0.5499231	-0.278394	0.0216739	-0.0234602	-0.5197882	-0.2784884	0.4616497	-0.0764999	-0.1421537	-0.1402578	539199	17248	0.0330452	0.0387221	75.26508	-7.834908	74.26508	74.30193	983482	33859	0.0356552	0.0742362	1.823969	0.0045966	0.0025265	0.0356185	99330	1256	0.0128067	0.0737691
-1	1	0.2563385	-62	0.0527527	0.0427831	0.0239298	0.0007065	0	0.0504927	-124	0.1223622	0.0138731	-0.4702778	0.2924556	-0.1371598	0.0239299	0.6010448	-0.1656778	0.4171118	0.1978433	0.1225704	0	0	0	2.6312	0	-0.0520035	1.003522	1.847093	0	0.0234668	0.153778	0.2732736	3.540996	-0.1071805	0.3750776	0	3.41E-08	0.2127614	0	22.56606	-0.0283465	0.6487645	0.0247118	1	1	0	1	0	1339712	384891	0.4031028	0.370489	0.6195329	-0.0489866	-0.0732763	-0.0692331	7526.472	2162.309	0.4031028	8.850169	1.852324	0.2646991	0.23894	0.0765856	0.002873	0.0389753	0.0596946	0.2180464	0.0603653	0.3828314	0.3954279	0.1236184	0.0133558	0.1211273	0.1378712	0.6758044	0.2024041	0.4275539	0.4104953	1402924	642345	0.8445474	0.7995361	168.4992	50.72601	167.4992	167.3722	2162455	734193	0.5140464	0.4772407	1.541391	-0.3364701	-0.1791773	-0.1713252	151377	14932	0.109436	0.1027535
-1	1	0.5952005	-145	0.0027599	0.0111421	-0.0335601	0	0	0.0296305	-1551	-0.0866696	0	-0.262524	-0.3321965	-0.0001182	-0.0335601	0.6522108	0.0600745	0.0485895	0.2288311	0.0531051	22162	0.0464833	0.0106368	1.003632	1	0.0740195	1.723387	2.548146	1	0.0081864	-0.1164689	0.2709527	1.209197	-0.1572808	0.2477515	0	1.10E-09	0.1750331	0	4.575581	-0.021461	0.7181627	-0.0324187	0	1	0	0	0	2083515	-743028	-0.2628752	-0.0512907	0.2320712	-0.0739951	-0.2417616	-0.0784756	3344.326	-1017.623	-0.2332955	6.857345	-2.524468	-0.269081	-0.1294684	0.0338129	0.0238931	2.408626	7.165226	0.119973	0.084066	2.341217	6.933834	0.1457004	0.1132898	3.495453	8.985161	0.3431462	-0.0050529	-0.0145116	-0.1572962	6447603	-236152	-0.0353322	0.0792121	87.09093	43.4926	86.09093	85.68133	8977914	-257156	-0.0278456	0.0298784	1.392442	0.0107233	0.0077608	-0.0564099	303837	2558	0.0084905	0.092141
